Region,material,super_category,sub_use,cohort_year,surviving_stock_Mt,cohort_age,is_ghost
Europe & Russia,Non-metallic minerals,short_lived,packaging,2023,0.4438132701032263,1,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2024,5.234375307116383,0,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1900,0,124,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1905,0,119,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1910,0,114,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1915,0,109,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1920,0,104,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1925,0,99,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1930,0,94,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1935,0,89,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1940,0,84,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1945,0,79,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1950,0,74,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1955,0,69,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1960,0,64,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1965,0,59,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1970,0,54,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1970,18.25051841986259,54,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1971,20.993798727077525,53,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1972,22.33518389081151,52,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1973,28.446504828316588,51,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1974,35.960822327830165,50,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1975,42.46416336682825,49,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1976,52.78459280344821,48,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1977,56.688120089248656,47,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1978,70.8365483662171,46,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1979,70.90785685332239,45,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1980,87.2721280708012,44,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1981,95.1327196056287,43,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1982,89.50847673856083,42,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1983,77.86013825395983,41,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1984,77.39606328048541,40,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1985,85.25091545701449,39,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1986,99.00587649283943,38,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1987,108.98432731868863,37,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1988,115.34592098433397,36,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1989,116.62219652207803,35,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1990,129.775599555382,34,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1991,147.15721968419962,33,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1992,163.03006522102356,32,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1993,174.05203908940183,31,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1994,188.73135914818664,30,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1995,193.6980611854632,29,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1996,212.99145702029128,28,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1997,235.4741522408785,27,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1998,237.02853018630407,26,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1999,237.61343410422987,25,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2000,243.40702307404806,24,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2001,244.57240674117952,23,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2002,243.75310197257497,22,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2003,252.30292389989387,21,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2004,273.7190961715219,20,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2005,282.77511392060717,19,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2006,321.2885929400264,18,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2007,346.6854430585189,17,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2008,353.50212799588456,16,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2009,317.7631075336076,15,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2010,321.8130448293021,14,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2011,403.4968383729586,13,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2012,435.9976881845545,12,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2013,448.9212122068751,11,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2014,415.3604826518933,10,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2015,423.21375907524924,9,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2016,414.981980650222,8,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2017,415.50871937344044,7,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2018,424.9885891127728,6,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2019,436.00842574137664,5,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2020,424.5749856256073,4,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2021,458.96335414884544,3,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2022,475.30072728244477,2,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2023,493.15377170920544,1,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,2024,507.44112835783307,0,FALSE
Latin America,Non-metallic minerals,buildings,non_residential,1900,0.05186569703116774,124,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1905,0.025938288743755762,119,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1910,0.057401624164612926,114,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1915,0.12117114266138936,109,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1920,0.18788606108762906,104,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1925,0.36310325176015446,99,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1930,1.0008183789220708,94,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1935,1.27568178405997,89,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1940,3.1124903111882594,84,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1945,6.189196398888843,79,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1950,11.942701820574703,74,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1955,24.91387498919159,69,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1960,44.682438993699854,64,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1965,74.89830165998997,59,TRUE
Latin America,Non-metallic minerals,buildings,non_residential,1970,131.99757216523602,54,TRUE
Latin America,Non-metallic minerals,buildings,residential,1970,32.87002356512311,54,FALSE
Latin America,Non-metallic minerals,buildings,residential,1971,36.66601450697431,53,FALSE
Latin America,Non-metallic minerals,buildings,residential,1972,37.995810351186414,52,FALSE
Latin America,Non-metallic minerals,buildings,residential,1973,46.853810422837064,51,FALSE
Latin America,Non-metallic minerals,buildings,residential,1974,57.119757532136845,50,FALSE
Latin America,Non-metallic minerals,buildings,residential,1975,64.76315991061118,49,FALSE
Latin America,Non-metallic minerals,buildings,residential,1976,78.78323841445933,48,FALSE
Latin America,Non-metallic minerals,buildings,residential,1977,82.68729047400579,47,FALSE
Latin America,Non-metallic minerals,buildings,residential,1978,101.07200521643931,46,FALSE
Latin America,Non-metallic minerals,buildings,residential,1979,99.33902340164202,45,FALSE
Latin America,Non-metallic minerals,buildings,residential,1980,118.77015998977426,44,FALSE
Latin America,Non-metallic minerals,buildings,residential,1981,125.9368084351888,43,FALSE
Latin America,Non-metallic minerals,buildings,residential,1982,115.87387102948477,42,FALSE
Latin America,Non-metallic minerals,buildings,residential,1983,99.38362285600164,41,FALSE
Latin America,Non-metallic minerals,buildings,residential,1984,97.88054487668404,40,FALSE
Latin America,Non-metallic minerals,buildings,residential,1985,106.89942328735022,39,FALSE
Latin America,Non-metallic minerals,buildings,residential,1986,122.93188814188778,38,FALSE
Latin America,Non-metallic minerals,buildings,residential,1987,133.303408727324,37,FALSE
Latin America,Non-metallic minerals,buildings,residential,1988,139.54907810359947,36,FALSE
Latin America,Non-metallic minerals,buildings,residential,1989,138.61936104049602,35,FALSE
Latin America,Non-metallic minerals,buildings,residential,1990,151.59010948649873,34,FALSE
Latin America,Non-metallic minerals,buildings,residential,1991,169.88715645379335,33,FALSE
Latin America,Non-metallic minerals,buildings,residential,1992,190.13688447207576,32,FALSE
Latin America,Non-metallic minerals,buildings,residential,1993,204.59632096292714,31,FALSE
Latin America,Non-metallic minerals,buildings,residential,1994,222.70975567974378,30,FALSE
Latin America,Non-metallic minerals,buildings,residential,1995,218.3955953035961,29,FALSE
Latin America,Non-metallic minerals,buildings,residential,1996,239.63802334935448,28,FALSE
Latin America,Non-metallic minerals,buildings,residential,1997,259.10984394560154,27,FALSE
Latin America,Non-metallic minerals,buildings,residential,1998,284.7767364742536,26,FALSE
Latin America,Non-metallic minerals,buildings,residential,1999,291.31011014657474,25,FALSE
Latin America,Non-metallic minerals,buildings,residential,2000,301.3865680273711,24,FALSE
Latin America,Non-metallic minerals,buildings,residential,2001,291.8537692814823,23,FALSE
Latin America,Non-metallic minerals,buildings,residential,2002,289.57933319235116,22,FALSE
Latin America,Non-metallic minerals,buildings,residential,2003,288.79207789552635,21,FALSE
Latin America,Non-metallic minerals,buildings,residential,2004,309.9516298767212,20,FALSE
Latin America,Non-metallic minerals,buildings,residential,2005,337.72598521131715,19,FALSE
Latin America,Non-metallic minerals,buildings,residential,2006,379.318172266863,18,FALSE
Latin America,Non-metallic minerals,buildings,residential,2007,406.01925370207243,17,FALSE
Latin America,Non-metallic minerals,buildings,residential,2008,404.1598899582226,16,FALSE
Latin America,Non-metallic minerals,buildings,residential,2009,396.9040452682361,15,FALSE
Latin America,Non-metallic minerals,buildings,residential,2010,412.38578362876746,14,FALSE
Latin America,Non-metallic minerals,buildings,residential,2011,534.5986456655146,13,FALSE
Latin America,Non-metallic minerals,buildings,residential,2012,612.4918507276018,12,FALSE
Latin America,Non-metallic minerals,buildings,residential,2013,635.4213061636104,11,FALSE
Latin America,Non-metallic minerals,buildings,residential,2014,589.1915226793732,10,FALSE
Latin America,Non-metallic minerals,buildings,residential,2015,595.7988494583823,9,FALSE
Latin America,Non-metallic minerals,buildings,residential,2016,580.3293242557851,8,FALSE
Latin America,Non-metallic minerals,buildings,residential,2017,580.2010198188827,7,FALSE
Latin America,Non-metallic minerals,buildings,residential,2018,592.7254305180547,6,FALSE
Latin America,Non-metallic minerals,buildings,residential,2019,607.5257827763584,5,FALSE
Latin America,Non-metallic minerals,buildings,residential,2020,591.184817161618,4,FALSE
Latin America,Non-metallic minerals,buildings,residential,2021,638.7637027347845,3,FALSE
Latin America,Non-metallic minerals,buildings,residential,2022,661.3108404895335,2,FALSE
Latin America,Non-metallic minerals,buildings,residential,2023,686.0580811798989,1,FALSE
Latin America,Non-metallic minerals,buildings,residential,2024,705.913679116451,0,FALSE
Latin America,Non-metallic minerals,buildings,residential,1900,7.186868499969084,124,TRUE
Latin America,Non-metallic minerals,buildings,residential,1905,2.212051172126525,119,TRUE
Latin America,Non-metallic minerals,buildings,residential,1910,3.1034829638943613,114,TRUE
Latin America,Non-metallic minerals,buildings,residential,1915,4.275621201450243,109,TRUE
Latin America,Non-metallic minerals,buildings,residential,1920,4.451366713340538,104,TRUE
Latin America,Non-metallic minerals,buildings,residential,1925,5.938348402224733,99,TRUE
Latin America,Non-metallic minerals,buildings,residential,1930,11.60840270067996,94,TRUE
Latin America,Non-metallic minerals,buildings,residential,1935,10.774215084827688,89,TRUE
Latin America,Non-metallic minerals,buildings,residential,1940,19.63872172810686,84,TRUE
Latin America,Non-metallic minerals,buildings,residential,1945,29.91023386391281,79,TRUE
Latin America,Non-metallic minerals,buildings,residential,1950,45.28557306041102,74,TRUE
Latin America,Non-metallic minerals,buildings,residential,1955,75.87944405314329,69,TRUE
Latin America,Non-metallic minerals,buildings,residential,1960,111.80210568165676,64,TRUE
Latin America,Non-metallic minerals,buildings,residential,1965,157.3468008502648,59,TRUE
Latin America,Non-metallic minerals,buildings,residential,1970,237.7337020129981,54,TRUE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1970,62.40263510536805,54,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1971,64.90827206989596,53,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1972,67.02907144780481,52,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1973,72.13142848658558,51,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1974,74.97920035629946,50,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1975,80.31912536770353,49,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1976,104.52866456990523,48,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1977,110.74832693485703,47,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1978,135.32290509522122,46,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1979,138.68532139183282,45,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1980,152.2759602593248,44,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1981,172.03472795527247,43,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1982,161.0670592365176,42,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1983,137.07601656413007,41,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1984,140.73719479321073,40,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1985,153.19499020297928,39,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1986,169.25413473963235,38,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1987,178.77974583390588,37,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1988,180.66078087046066,36,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1989,172.79518040057184,35,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1990,185.03133976498054,34,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1991,186.06352290872906,33,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1992,211.13408404189903,32,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1993,205.33105186809473,31,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1994,222.41440710355295,30,FALSE
Latin America,Non-metallic minerals,civil_infrastructure,civil_engineering,1995,215.29822328393035,29,FALSE
