scenario,region,variable,year,value,index
SSP1,East Asia,Population,2009,2220.3701284,0.9136498435266646
SSP1,East Asia,Population,2010,2237.757611,0.9208045383920023
SSP1,East Asia,Population,2011,2256.009876,0.928315078570848
SSP1,East Asia,Population,2012,2274.262141,0.9358256187496939
SSP1,East Asia,Population,2013,2292.514406,0.9433361589285396
SSP1,East Asia,Population,2014,2310.766671,0.9508466991073854
SSP1,East Asia,Population,2015,2329.018936,0.9583572392862313
SSP1,East Asia,Population,2016,2343.9548718,0.964503158487742
SSP1,East Asia,Population,2017,2358.8908076,0.9706490776892526
SSP1,East Asia,Population,2018,2373.8267434,0.9767949968907633
SSP1,East Asia,Population,2019,2388.7626791999996,0.9829409160922739
SSP1,East Asia,Population,2020,2403.698615,0.9890868352937846
SSP1,East Asia,Population,2021,2410.3289627999998,0.9918151264703384
SSP1,East Asia,Population,2022,2416.9593105999998,0.9945434176468922
SSP1,East Asia,Population,2023,2423.5896584,0.9972717088234462
SSP1,East Asia,Population,2024,2430.2200062,1
SSP1,East Asia,Population,2025,2436.850354,1.0027282911765538
SSP1,East Asia,Population,2026,2439.8345898000002,1.0039562605753682
SSP1,East Asia,Population,2027,2442.8188256000003,1.0051842299741824
SSP1,East Asia,Population,2028,2445.8030614,1.0064121993729966
SSP1,East Asia,Population,2029,2448.7872972,1.007640168771811
SSP1,East Asia,Population,2030,2451.771533,1.0088681381706255
SSP1,East Asia,Population,2031,2451.800861,1.0088802062138171
SSP1,East Asia,Population,2032,2451.8301890000002,1.0088922742570088
SSP1,East Asia,Population,2033,2451.859517,1.0089043423002002
SSP1,East Asia,Population,2034,2451.888845,1.008916410343392
SSP1,East Asia,Population,2035,2451.918173,1.0089284783865837
SSP1,East Asia,Population,2036,2449.5311512,1.0079462538168285
SSP1,East Asia,Population,2037,2447.1441293999997,1.0069640292470734
SSP1,East Asia,Population,2038,2444.7571076,1.0059818046773183
SSP1,East Asia,Population,2039,2442.3700857999997,1.004999580107563
SSP1,East Asia,Population,2040,2439.9830639999996,1.004017355537808
SSP1,East Asia,Population,2041,2435.5210835999997,1.0021813158423827
SSP1,East Asia,Population,2042,2431.0591031999998,1.0003452761469573
SSP1,East Asia,Population,2043,2426.5971228,0.9985092364515321
SSP1,East Asia,Population,2044,2422.1351424,0.9966731967561069
SSP1,East Asia,Population,2045,2417.673162,0.9948371570606815
SSP1,East Asia,Population,2046,2410.6004616,0.9919268442569206
SSP1,East Asia,Population,2047,2403.5277612,0.9890165314531595
SSP1,East Asia,Population,2048,2396.4550608,0.9861062186493985
SSP1,East Asia,Population,2049,2389.3823604,0.9831959058456375
SSP1,East Asia,Population,2050,2382.30966,0.9802855930418765
SSP1,East Asia,Population,2051,2372.3610582,0.9761918888609303
SSP1,East Asia,Population,2052,2362.4124564,0.9720981846799841
SSP1,East Asia,Population,2053,2352.4638546,0.968004480499038
SSP1,East Asia,Population,2054,2342.5152528,0.9639107763180917
SSP1,East Asia,Population,2055,2332.566651,0.9598170721371456
SSP1,East Asia,Population,2056,2320.0558534,0.9546690618466854
SSP1,East Asia,Population,2057,2307.5450558000002,0.9495210515562251
SSP1,East Asia,Population,2058,2295.0342582,0.9443730412657647
SSP1,East Asia,Population,2059,2282.5234606,0.9392250309753045
SSP1,East Asia,Population,2060,2270.012663,0.9340770206848443
SSP1,East Asia,Population,2061,2255.7351496,0.9282020326740572
SSP1,East Asia,Population,2062,2241.4576362,0.92232704466327
SSP1,East Asia,Population,2063,2227.1801228,0.9164520566524829
SSP1,East Asia,Population,2064,2212.9026093999996,0.9105770686416956
SSP1,East Asia,Population,2065,2198.6250959999998,0.9047020806309086
SSP1,East Asia,Population,2066,2183.3130214,0.8984013858127705
SSP1,East Asia,Population,2067,2168.0009468,0.8921006909946323
SSP1,East Asia,Population,2068,2152.6888722,0.8857999961764942
SSP1,East Asia,Population,2069,2137.3767976,0.8794993013583561
SSP1,East Asia,Population,2070,2122.064723,0.873198606540218
SSP1,East Asia,Population,2071,2106.2793272,0.8667031469687684
SSP1,East Asia,Population,2072,2090.4939314,0.8602076873973188
SSP1,East Asia,Population,2073,2074.7085356,0.8537122278258692
SSP1,East Asia,Population,2074,2058.9231397999997,0.8472167682544196
SSP1,East Asia,Population,2075,2043.1377439999999,0.8407213086829701
SSP1,East Asia,Population,2076,2027.0287971999999,0.8340927126057003
SSP1,East Asia,Population,2077,2010.9198503999999,0.8274641165284304
SSP1,East Asia,Population,2078,1994.8109036,0.8208355204511607
SSP1,East Asia,Population,2079,1978.7019568,0.8142069243738909
SSP1,East Asia,Population,2080,1962.59301,0.807578328296621
SSP1,East Asia,Population,2081,1945.9482794,0.8007292650194132
SSP1,East Asia,Population,2082,1929.3035488,0.7938802017422055
SSP1,East Asia,Population,2083,1912.6588182,0.7870311384649977
SSP1,East Asia,Population,2084,1896.0140876,0.78018207518779
SSP1,East Asia,Population,2085,1879.369357,0.7733330119105822
SSP1,East Asia,Population,2086,1862.4411184,0.7663672892365805
SSP1,East Asia,Population,2087,1845.5128798,0.7594015665625787
SSP1,East Asia,Population,2088,1828.5846412,0.7524358438885771
SSP1,East Asia,Population,2089,1811.6564026,0.7454701212145753
SSP1,East Asia,Population,2090,1794.728164,0.7385043985405736
SSP1,East Asia,Population,2091,1778.1105296,0.7316664849534888
SSP1,East Asia,Population,2092,1761.4928952,0.7248285713664042
SSP1,East Asia,Population,2093,1744.8752608000002,0.7179906577793196
SSP1,East Asia,Population,2094,1728.2576264000002,0.7111527441922348
SSP1,East Asia,Population,2095,1711.6399920000001,0.7043148306051502
SSP1,East Asia,Population,2096,1695.4431696000001,0.6976500750033205
SSP1,East Asia,Population,2097,1679.2463472000002,0.6909853194014909
SSP1,East Asia,Population,2098,1663.0495248,0.6843205637996611
SSP1,East Asia,Population,2099,1646.8527024,0.6776558081978314
SSP1,East Asia,Population,2100,1630.65588,0.6709910525960018
SSP1,Europe & Russia,GDP|PPP,1950,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1951,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1952,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1953,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1954,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1955,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1956,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1957,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1958,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1959,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1960,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1961,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1962,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1963,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1964,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1965,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1966,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1967,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1968,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1969,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1970,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1971,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1972,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1973,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1974,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1975,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1976,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1977,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1978,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1979,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1980,34043.56579384958,0.36723355320461426
SSP1,Europe & Russia,GDP|PPP,1981,34652.24426862536,0.37379946819732224
SSP1,Europe & Russia,GDP|PPP,1982,35260.922743401155,0.38036538319003027
SSP1,Europe & Russia,GDP|PPP,1983,35869.60121817694,0.3869312981827382
SSP1,Europe & Russia,GDP|PPP,1984,36478.27969295273,0.3934972131754462
SSP1,Europe & Russia,GDP|PPP,1985,37086.95816772852,0.4000631281681542
SSP1,Europe & Russia,GDP|PPP,1986,40927.746828740484,0.4414943482592716
SSP1,Europe & Russia,GDP|PPP,1987,44768.53548975246,0.4829255683503891
SSP1,Europe & Russia,GDP|PPP,1988,48609.32415076443,0.5243567884415065
SSP1,Europe & Russia,GDP|PPP,1989,52450.1128117764,0.5657880085326239
SSP1,Europe & Russia,GDP|PPP,1990,56290.90147278837,0.6072192286237413
SSP1,Europe & Russia,GDP|PPP,1991,56118.01620439529,0.6053542867491685
SSP1,Europe & Russia,GDP|PPP,1992,55945.130936002206,0.6034893448745957
SSP1,Europe & Russia,GDP|PPP,1993,55772.24566760913,0.601624403000023
SSP1,Europe & Russia,GDP|PPP,1994,55599.36039921605,0.5997594611254502
SSP1,Europe & Russia,GDP|PPP,1995,55426.47513082297,0.5978945192508773
SSP1,Europe & Russia,GDP|PPP,1996,56364.627707237385,0.6080145256618089
SSP1,Europe & Russia,GDP|PPP,1997,57302.780283651795,0.6181345320727405
SSP1,Europe & Russia,GDP|PPP,1998,58240.93286006621,0.6282545384836721
SSP1,Europe & Russia,GDP|PPP,1999,59179.08543648062,0.6383745448946037
SSP1,Europe & Russia,GDP|PPP,2000,60117.23801289504,0.6484945513055352
SSP1,Europe & Russia,GDP|PPP,2001,61825.51374016904,0.666922003029566
SSP1,Europe & Russia,GDP|PPP,2002,63533.789467443035,0.6853494547535967
SSP1,Europe & Russia,GDP|PPP,2003,65242.065194717026,0.7037769064776274
SSP1,Europe & Russia,GDP|PPP,2004,66950.34092199102,0.7222043582016581
SSP1,Europe & Russia,GDP|PPP,2005,68658.61664926502,0.7406318099256888
SSP1,Europe & Russia,GDP|PPP,2006,69756.42267921027,0.7524740244442125
SSP1,Europe & Russia,GDP|PPP,2007,70854.22870915553,0.7643162389627365
SSP1,Europe & Russia,GDP|PPP,2008,71952.03473910078,0.7761584534812602
SSP1,Europe & Russia,GDP|PPP,2009,73049.84076904604,0.7880006679997842
SSP1,Europe & Russia,GDP|PPP,2010,74147.64679899129,0.7998428825183079
SSP1,Europe & Russia,GDP|PPP,2011,75352.76186905614,0.8128426573327399
SSP1,Europe & Russia,GDP|PPP,2012,76557.87693912096,0.8258424321471716
SSP1,Europe & Russia,GDP|PPP,2013,77762.99200918581,0.8388422069616034
SSP1,Europe & Russia,GDP|PPP,2014,78968.10707925064,0.8518419817760351
SSP1,Europe & Russia,GDP|PPP,2015,80173.22214931548,0.864841756590467
SSP1,Europe & Russia,GDP|PPP,2016,80820.6563293608,0.8718257357612715
SSP1,Europe & Russia,GDP|PPP,2017,81468.09050940613,0.8788097149320762
SSP1,Europe & Russia,GDP|PPP,2018,82115.52468945144,0.8857936941028806
SSP1,Europe & Russia,GDP|PPP,2019,82762.95886949677,0.8927776732736852
SSP1,Europe & Russia,GDP|PPP,2020,83410.3930495421,0.8997616524444898
SSP1,Europe & Russia,GDP|PPP,2021,85733.48604464991,0.9248212393333672
SSP1,Europe & Russia,GDP|PPP,2022,88056.57903975772,0.9498808262222448
SSP1,Europe & Russia,GDP|PPP,2023,90379.67203486555,0.9749404131111225
SSP1,Europe & Russia,GDP|PPP,2024,92702.76502997337,1
SSP1,Europe & Russia,GDP|PPP,2025,95025.85802508118,1.0250595868888774
SSP1,Europe & Russia,GDP|PPP,2026,96949.54879512642,1.0458107561708645
SSP1,Europe & Russia,GDP|PPP,2027,98873.23956517167,1.0665619254528516
SSP1,Europe & Russia,GDP|PPP,2028,100796.93033521691,1.0873130947348386
SSP1,Europe & Russia,GDP|PPP,2029,102720.62110526215,1.1080642640168257
SSP1,Europe & Russia,GDP|PPP,2030,104644.3118753074,1.1288154332988125
SSP1,Europe & Russia,GDP|PPP,2031,106851.8201278033,1.1526281885255003
SSP1,Europe & Russia,GDP|PPP,2032,109059.3283802992,1.1764409437521879
SSP1,Europe & Russia,GDP|PPP,2033,111266.83663279511,1.200253698978876
SSP1,Europe & Russia,GDP|PPP,2034,113474.34488529101,1.2240664542055635
SSP1,Europe & Russia,GDP|PPP,2035,115681.85313778691,1.2478792094322513
SSP1,Europe & Russia,GDP|PPP,2036,118129.37269616,1.2742810061594767
SSP1,Europe & Russia,GDP|PPP,2037,120576.8922545331,1.3006828028867021
SSP1,Europe & Russia,GDP|PPP,2038,123024.41181290618,1.3270845996139273
SSP1,Europe & Russia,GDP|PPP,2039,125471.93137127928,1.3534863963411528
SSP1,Europe & Russia,GDP|PPP,2040,127919.45092965238,1.3798881930683782
SSP1,Europe & Russia,GDP|PPP,2041,130468.15394954034,1.4073814724658578
SSP1,Europe & Russia,GDP|PPP,2042,133016.8569694283,1.4348747518633373
SSP1,Europe & Russia,GDP|PPP,2043,135565.55998931624,1.4623680312608167
SSP1,Europe & Russia,GDP|PPP,2044,138114.2630092042,1.4898613106582965
SSP1,Europe & Russia,GDP|PPP,2045,140662.96602909217,1.517354590055776
SSP1,Europe & Russia,GDP|PPP,2046,143102.024747345,1.5436651183066241
SSP1,Europe & Russia,GDP|PPP,2047,145541.08346559785,1.5699756465574721
SSP1,Europe & Russia,GDP|PPP,2048,147980.14218385072,1.5962861748083206
SSP1,Europe & Russia,GDP|PPP,2049,150419.20090210356,1.6225967030591686
SSP1,Europe & Russia,GDP|PPP,2050,152858.2596203564,1.6489072313100166
SSP1,Europe & Russia,GDP|PPP,2051,155207.6034790606,1.6742499905895762
SSP1,Europe & Russia,GDP|PPP,2052,157556.9473377648,1.699592749869136
SSP1,Europe & Russia,GDP|PPP,2053,159906.291196469,1.7249355091486958
SSP1,Europe & Russia,GDP|PPP,2054,162255.63505517322,1.7502782684282554
SSP1,Europe & Russia,GDP|PPP,2055,164604.97891387742,1.7756210277078153
SSP1,Europe & Russia,GDP|PPP,2056,166934.28805175034,1.8007476691528659
SSP1,Europe & Russia,GDP|PPP,2057,169263.59718962322,1.825874310597916
SSP1,Europe & Russia,GDP|PPP,2058,171592.90632749614,1.8510009520429667
SSP1,Europe & Russia,GDP|PPP,2059,173922.21546536902,1.876127593488017
SSP1,Europe & Russia,GDP|PPP,2060,176251.52460324194,1.9012542349330674
SSP1,Europe & Russia,GDP|PPP,2061,178528.90306088474,1.9258206915744251
SSP1,Europe & Russia,GDP|PPP,2062,180806.28151852754,1.9503871482157826
SSP1,Europe & Russia,GDP|PPP,2063,183083.6599761703,1.9749536048571399
SSP1,Europe & Russia,GDP|PPP,2064,185361.0384338131,1.9995200614984976
SSP1,Europe & Russia,GDP|PPP,2065,187638.4168914559,2.024086518139855
SSP1,Europe & Russia,GDP|PPP,2066,189767.38711257107,2.0470520706821853
SSP1,Europe & Russia,GDP|PPP,2067,191896.35733368626,2.070017623224516
SSP1,Europe & Russia,GDP|PPP,2068,194025.32755480142,2.0929831757668467
SSP1,Europe & Russia,GDP|PPP,2069,196154.2977759166,2.1159487283091774
SSP1,Europe & Russia,GDP|PPP,2070,198283.26799703177,2.1389142808515076
SSP1,Europe & Russia,GDP|PPP,2071,200219.11936493826,2.159796628506193
SSP1,Europe & Russia,GDP|PPP,2072,202154.97073284478,2.1806789761608782
SSP1,Europe & Russia,GDP|PPP,2073,204090.82210075128,2.2015613238155636
SSP1,Europe & Russia,GDP|PPP,2074,206026.6734686578,2.222443671470249
SSP1,Europe & Russia,GDP|PPP,2075,207962.5248365643,2.243326019124934
SSP1,Europe & Russia,GDP|PPP,2076,209669.71621067857,2.2617417737527736
SSP1,Europe & Russia,GDP|PPP,2077,211376.90758479288,2.280157528380614
SSP1,Europe & Russia,GDP|PPP,2078,213084.09895890715,2.2985732830084538
SSP1,Europe & Russia,GDP|PPP,2079,214791.29033302146,2.316989037636294
SSP1,Europe & Russia,GDP|PPP,2080,216498.48170713574,2.3354047922641334
SSP1,Europe & Russia,GDP|PPP,2081,217945.97260904266,2.3510191151102635
SSP1,Europe & Russia,GDP|PPP,2082,219393.46351094957,2.366633437956393
SSP1,Europe & Russia,GDP|PPP,2083,220840.95441285652,2.382247760802523
SSP1,Europe & Russia,GDP|PPP,2084,222288.44531476343,2.3978620836486533
SSP1,Europe & Russia,GDP|PPP,2085,223735.93621667035,2.413476406494783
SSP1,Europe & Russia,GDP|PPP,2086,224917.28997624616,2.426219864138078
SSP1,Europe & Russia,GDP|PPP,2087,226098.643735822,2.4389633217813738
SSP1,Europe & Russia,GDP|PPP,2088,227279.9974953978,2.451706779424669
SSP1,Europe & Russia,GDP|PPP,2089,228461.35125497365,2.464450237067964
SSP1,Europe & Russia,GDP|PPP,2090,229642.70501454946,2.4771936947112594
SSP1,Europe & Russia,GDP|PPP,2091,230556.13753300539,2.487047041784139
SSP1,Europe & Russia,GDP|PPP,2092,231469.57005146128,2.4969003888570183
SSP1,Europe & Russia,GDP|PPP,2093,232383.0025699172,2.5067537359298977
SSP1,Europe & Russia,GDP|PPP,2094,233296.4350883731,2.516607083002777
SSP1,Europe & Russia,GDP|PPP,2095,234209.86760682904,2.5264604300756566
SSP1,Europe & Russia,GDP|PPP,2096,234847.83672073312,2.5333423080185398
SSP1,Europe & Russia,GDP|PPP,2097,235485.8058346372,2.5402241859614234
SSP1,Europe & Russia,GDP|PPP,2098,236123.77494854125,2.5471060639043066
SSP1,Europe & Russia,GDP|PPP,2099,236761.74406244533,2.55398794184719
SSP1,Europe & Russia,GDP|PPP,2100,237399.7131763494,2.5608698197900734
SSP1,Europe & Russia,GDP|PPP [per capita],1950,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1951,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1952,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1953,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1954,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1955,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1956,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1957,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1958,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1959,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1960,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1961,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1962,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1963,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1964,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1965,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1966,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1967,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1968,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1969,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1970,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1971,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1972,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1973,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1974,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1975,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1976,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1977,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1978,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1979,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1980,1836136.099559822,0.37057046561184676
SSP1,Europe & Russia,GDP|PPP [per capita],1981,1865777.9378893673,0.3765528052837284
SSP1,Europe & Russia,GDP|PPP [per capita],1982,1895419.7762189126,0.38253514495561
SSP1,Europe & Russia,GDP|PPP [per capita],1983,1925061.614548458,0.38851748462749164
